 Date_time,        Date,               Min_N,              Humus_N,            Humus_C,                Manure_N,           Manure_C,           Litter_N,           Litter_C,             OM_CO2_C,              Root_CO2_C,         Ammon_N,            All_N,                All_C,                 water,             Denitr,             CFlux,              Mul_CARB_N,            Mul_CELL_N,         Mul_LIGN_N,           Tot_res_N,          Mul_Thick,          Mul_Mass,               Mul_CNR,
  45292.0000,  01/01/2024,             25.7030,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             25.7030,              0.0000,             35.5341,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45293.0000,  01/02/2024,             16.4948,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             16.4948,              0.0000,             94.3688,              0.0000,            -10.9556,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45294.0000,  01/03/2024,             10.1447,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             10.1447,              0.0000,             67.7722,              0.0000,            -18.5295,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45295.0000,  01/04/2024,              9.4322,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.4322,              0.0000,             60.4562,              0.0000,            -20.1519,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45296.0000,  01/05/2024,              9.2834,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.2834,              0.0000,             56.1799,              0.0000,            -20.9946,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45297.0000,  01/06/2024,              9.2954,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.2954,              0.0000,             53.1351,              0.0000,            -21.5385,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45298.0000,  01/07/2024,              9.3840,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.3840,              0.0000,             50.8286,              0.0000,            -21.9169,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45299.0000,  01/08/2024,              9.5025,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.5025,              0.0000,             48.8720,              0.0000,            -22.2068,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45300.0000,  01/09/2024,              9.6503,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.6503,              0.0000,             47.2580,              0.0000,            -22.4272,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45301.0000,  01/10/2024,              5.1815,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              5.1815,              0.0000,             95.1412,              0.0000,            -27.2336,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
