 Date_time,        Date,               Min_N,              Humus_N,            Humus_C,                Manure_N,           Manure_C,           Litter_N,           Litter_C,             OM_CO2_C,              Root_CO2_C,         Ammon_N,            All_N,                All_C,                 water,             Denitr,             CFlux,              Mul_CARB_N,            Mul_CELL_N,         Mul_LIGN_N,           Tot_res_N,          Mul_Thick,          Mul_Mass,               Mul_CNR,
  45292.0000,  01/01/2024,             25.7030,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             25.7030,              0.0000,             35.5341,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45293.0000,  01/02/2024,             15.8555,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             15.8555,              0.0000,             94.3688,              0.0000,            -10.4200,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45294.0000,  01/03/2024,              9.8980,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.8980,              0.0000,             67.7722,              0.0000,            -17.4614,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45295.0000,  01/04/2024,              9.4858,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.4858,              0.0000,             60.4562,              0.0000,            -18.8590,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45296.0000,  01/05/2024,              9.6677,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.6677,              0.0000,             56.1799,              0.0000,            -19.5375,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45297.0000,  01/06/2024,             10.0259,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             10.0259,              0.0000,             53.1351,              0.0000,            -19.9469,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45298.0000,  01/07/2024,             10.4564,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             10.4564,              0.0000,             50.8286,              0.0000,            -20.2131,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45299.0000,  01/08/2024,             10.9046,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             10.9046,              0.0000,             48.8720,              0.0000,            -20.4039,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45300.0000,  01/09/2024,             11.3581,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             11.3581,              0.0000,             47.2580,              0.0000,            -20.5394,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45301.0000,  01/10/2024,              6.9517,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              6.9517,              0.0000,             95.1412,              0.0000,            -25.5599,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45302.0000,  01/11/2024,              5.0792,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              5.0792,              0.0000,             67.8646,              0.0000,            -28.3600,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45303.0000,  01/12/2024,              5.4355,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              5.4355,              0.0000,             60.5012,              0.0000,            -28.9267,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45304.0000,  01/13/2024,              6.0382,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              6.0382,              0.0000,             56.2094,              0.0000,            -29.2016,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45305.0000,  01/14/2024,              6.6985,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              6.6985,              0.0000,             53.1577,              0.0000,            -29.3682,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45306.0000,  01/15/2024,              7.3645,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              7.3645,              0.0000,             50.8468,              0.0000,            -29.4776,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45307.0000,  01/16/2024,              8.0091,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              8.0091,              0.0000,             48.8874,              0.0000,            -29.5571,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45308.0000,  01/17/2024,              8.6262,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              8.6262,              0.0000,             47.2710,              0.0000,            -29.6146,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45309.0000,  01/18/2024,              9.2078,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.2078,              0.0000,             45.8143,              0.0000,            -29.6598,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45310.0000,  01/19/2024,              9.7542,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              9.7542,              0.0000,             44.4953,              0.0000,            -29.6950,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45311.0000,  01/20/2024,             10.2661,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             10.2661,              0.0000,             43.3367,              0.0000,            -29.7223,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45312.0000,  01/21/2024,             10.7424,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             10.7424,              0.0000,             42.2444,              0.0000,            -29.7449,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45313.0000,  01/22/2024,             11.1852,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             11.1852,              0.0000,             41.2097,              0.0000,            -29.7636,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45314.0000,  01/23/2024,             11.5966,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,             11.5966,              0.0000,             40.2395,              0.0000,            -29.7788,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45315.0000,  01/24/2024,              8.2763,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              8.2763,              0.0000,             94.5944,              0.0000,            -33.5984,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
  45316.0000,  01/25/2024,              6.0301,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              6.0301,              0.0000,             67.7997,              0.0000,            -36.7140,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000,              0.0000
